,region,state,grid_mode,agent,type,plant_name,plant_id,ons_name,ons_id,operation,primary,auction_start_time,start_time,end_time,capacity
28,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                21 AL,ALBERL0UG21,21,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
29,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                22 AL,ALBERL0UG22,22,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
30,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                23 AL,ALBERL0UG23,23,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
31,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                24 AL,ALBERL0UG24,24,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
32,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                25 AL,ALBERL0UG25,25,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
33,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                26 AL,ALBERL0UG26,26,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
34,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                27 AL,ALBERL0UG27,27,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
35,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                28 AL,ALBERL0UG28,28,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
36,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                29 AL,ALBERL0UG29,29,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
37,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 3 AL,ALBERL0UG3,3,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
38,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                30 AL,ALBERL0UG30,30,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
39,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                31 AL,ALBERL0UG31,31,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
40,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                32 AL,ALBERL0UG32,32,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
41,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                33 AL,ALBERL0UG33,33,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
42,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                34 AL,ALBERL0UG34,34,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
43,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                35 AL,ALBERL0UG35,35,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
44,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                36 AL,ALBERL0UG36,36,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
45,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                37 AL,ALBERL0UG37,37,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
46,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                38 AL,ALBERL0UG38,38,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
47,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                39 AL,ALBERL0UG39,39,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
48,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 4 AL,ALBERL0UG4,4,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
49,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                40 AL,ALBERL0UG40,40,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
50,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                41 AL,ALBERL0UG41,41,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
51,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                42 AL,ALBERL0UG42,42,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
52,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                43 AL,ALBERL0UG43,43,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
53,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                44 AL,ALBERL0UG44,44,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
54,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                45 AL,ALBERL0UG45,45,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
55,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                46 AL,ALBERL0UG46,46,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
56,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                47 AL,ALBERL0UG47,47,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
57,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                48 AL,ALBERL0UG48,48,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
58,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                49 AL,ALBERL0UG49,49,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
59,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 5 AL,ALBERL0UG5,5,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
60,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                50 AL,ALBERL0UG50,50,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
61,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                51 AL,ALBERL0UG51,51,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
62,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                52 AL,ALBERL0UG52,52,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
63,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                53 AL,ALBERL0UG53,53,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
64,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                54 AL,ALBERL0UG54,54,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
65,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                55 AL,ALBERL0UG55,55,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
66,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                56 AL,ALBERL0UG56,56,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
67,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                57 AL,ALBERL0UG57,57,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
68,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                58 AL,ALBERL0UG58,58,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
69,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                59 AL,ALBERL0UG59,59,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
70,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 6 AL,ALBERL0UG6,6,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
71,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                60 AL,ALBERL0UG60,60,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
72,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                61 AL,ALBERL0UG61,61,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
73,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                62 AL,ALBERL0UG62,62,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
74,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                63 AL,ALBERL0UG63,63,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
75,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                64 AL,ALBERL0UG64,64,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
76,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                65 AL,ALBERL0UG65,65,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
77,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                66 AL,ALBERL0UG66,66,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
78,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                67 AL,ALBERL0UG67,67,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
79,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                68 AL,ALBERL0UG68,68,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
80,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                69 AL,ALBERL0UG69,69,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
81,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 7 AL,ALBERL0UG7,7,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
82,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                70 AL,ALBERL0UG70,70,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
83,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                71 AL,ALBERL0UG71,71,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
84,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                72 AL,ALBERL0UG72,72,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
85,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                73 AL,ALBERL0UG73,73,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
86,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                74 AL,ALBERL0UG74,74,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
87,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                75 AL,ALBERL0UG75,75,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
88,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                76 AL,ALBERL0UG76,76,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
89,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                77 AL,ALBERL0UG77,77,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
90,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                78 AL,ALBERL0UG78,78,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
91,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                79 AL,ALBERL0UG79,79,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
92,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 8 AL,ALBERL0UG8,8,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
93,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                80 AL,ALBERL0UG80,80,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
94,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                81 AL,ALBERL0UG81,81,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
95,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                82 AL,ALBERL0UG82,82,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
96,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                83 AL,ALBERL0UG83,83,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
97,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                84 AL,ALBERL0UG84,84,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
98,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                85 AL,ALBERL0UG85,85,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
99,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                86 AL,ALBERL0UG86,86,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
100,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                87 AL,ALBERL0UG87,87,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
101,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                88 AL,ALBERL0UG88,88,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
102,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                89 AL,ALBERL0UG89,89,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
103,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                 9 AL,ALBERL0UG9,9,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
104,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                90 AL,ALBERL0UG90,90,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
105,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                91 AL,ALBERL0UG91,91,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
106,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                92 AL,ALBERL0UG92,92,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
107,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                93 AL,ALBERL0UG93,93,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
108,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                94 AL,ALBERL0UG94,94,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
109,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                95 AL,ALBERL0UG95,95,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
110,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                96 AL,ALBERL0UG96,96,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
111,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                97 AL,ALBERL0UG97,97,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
112,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                98 AL,ALBERL0UG98,98,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
113,NE,AL,type I,BRASYMPE,thermal,RIO LARGO BRASYMPE,UTE.PE.AL.028505-6,UG 1P64 MW RIO LARGO                99 AL,ALBERL0UG99,99,Diesel oil,2002-07-30,2002-08-05,2006-01-01,1.64
114,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 1 AL,ALBGPP0UG1,1,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
115,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                10 AL,ALBGPP0UG10,10,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
116,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 2 AL,ALBGPP0UG2,2,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
117,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 3 AL,ALBGPP0UG3,3,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
118,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 4 AL,ALBGPP0UG4,4,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
119,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 5 AL,ALBGPP0UG5,5,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
120,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 6 AL,ALBGPP0UG6,6,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
121,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 7 AL,ALBGPP0UG7,7,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
122,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 8 AL,ALBGPP0UG8,8,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
123,NE,AL,type I,GEBRA,thermal,USI PERI-PERI,UTE.PE.AL.028621-4,UG  1P6 MW PERI-PERI                 9 AL,ALBGPP0UG9,9,Diesel oil,2002-06-25,2002-06-26,2005-01-01,1.6
124,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      1 AL,ALBGMD0UG1,1,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
125,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                     10 AL,ALBGMD0UG10,10,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
126,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      2 AL,ALBGMD0UG2,2,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
127,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      3 AL,ALBGMD0UG3,3,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
128,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      4 AL,ALBGMD0UG4,4,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
129,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      5 AL,ALBGMD0UG5,5,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
130,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      6 AL,ALBGMD0UG6,6,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
131,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      7 AL,ALBGMD0UG7,7,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
132,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      8 AL,ALBGMD0UG8,8,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
133,NE,AL,type I,GEBRA,thermal,USI POLO,,UG  1P6 MW POLO                      9 AL,ALBGMD0UG9,9,Diesel oil,2002-06-08,2002-06-09,2005-01-01,1.6
134,NE,BA,type I,CHESF,hydro,APOLÔNIO SALES,UHE.PH.AL.001510-5,UG  100 MW APOLONIO SALES            1 BA,BAUAS-0UG1,1,Hydraulic,1977-02-28,1977-02-28,,100.0
135,NE,BA,type I,CHESF,hydro,APOLÔNIO SALES,UHE.PH.AL.001510-5,UG  100 MW APOLONIO SALES            2 BA,BAUAS-0UG2,2,Hydraulic,1977-02-28,1977-02-28,,100.0
136,NE,BA,type I,CHESF,hydro,APOLÔNIO SALES,UHE.PH.AL.001510-5,UG  100 MW APOLONIO SALES            3 BA,BAUAS-0UG3,3,Hydraulic,1977-02-28,1977-02-28,,100.0
137,NE,BA,type I,CHESF,hydro,APOLÔNIO SALES,UHE.PH.AL.001510-5,UG  100 MW APOLONIO SALES            4 BA,BAUAS-0UG4,4,Hydraulic,1977-02-28,1977-02-28,,100.0
138,NE,BA,type I,AHE ITAPEBI,hydro,ITAPEBI,UHE.PH.BA.001175-4,UG  153 MW ITAPEBI US                1 BA,BAUITP0UG1-,1,Hydraulic,2003-01-31,2003-02-05,,153.945
139,NE,BA,type I,AHE ITAPEBI,hydro,ITAPEBI,UHE.PH.BA.001175-4,UG  154 MW ITAPEBI US                2 BA,BAUITP0UG2-,2,Hydraulic,2003-05-30,2003-06-12,,154.018
140,NE,BA,type I,AHE ITAPEBI,hydro,ITAPEBI,UHE.PH.BA.001175-4,UG  154 MW ITAPEBI US                3 BA,BAUITP0UG3-,3,Hydraulic,2003-03-11,2003-03-16,,154.048
141,NE,BA,type I,CHESF,hydro,PAULO AFONSO I,UHE.PH.BA.002012-5,UG   60 MW P. AFONSO I               1 BA,BAUSU-0UG1,1,Hydraulic,1955-01-31,1955-01-31,,60.0
142,NE,BA,type I,CHESF,hydro,PAULO AFONSO I,UHE.PH.BA.002012-5,UG   60 MW P. AFONSO I               2 BA,BAUSU-0UG2,2,Hydraulic,1955-01-31,1955-01-31,,60.0
143,NE,BA,type I,CHESF,hydro,PAULO AFONSO I,UHE.PH.BA.002012-5,UG   60 MW P. AFONSO I               3 BA,BAUSU-0UG3,3,Hydraulic,1955-03-31,1955-03-31,,60.0
144,NE,BA,type I,CHESF,hydro,PAULO AFONSO II,UHE.PH.BA.027048-2,UG   70 MW P. AFONSO II              4 BA,BAUSD-0UG1,4,Hydraulic,1961-04-30,1961-04-30,,70.0
145,NE,BA,type I,CHESF,hydro,PAULO AFONSO II,UHE.PH.BA.027048-2,UG   70 MW P. AFONSO II              5 BA,BAUSD-0UG2,5,Hydraulic,1962-01-31,1962-01-31,,70.0
146,NE,BA,type I,CHESF,hydro,PAULO AFONSO II,UHE.PH.BA.027048-2,UG   75 MW P. AFONSO II              6 BA,BAUSD-0UG3,6,Hydraulic,1964-04-30,1964-04-30,,75.0
147,NE,BA,type I,CHESF,hydro,PAULO AFONSO II,UHE.PH.BA.027048-2,UG   76 MW P. AFONSO II              7 BA,BAUSD-0UG4,7,Hydraulic,1967-01-31,1967-01-31,,76.0
148,NE,BA,type I,CHESF,hydro,PAULO AFONSO II,UHE.PH.BA.027048-2,UG   76 MW P. AFONSO II              8 BA,BAUSD-0UG5,8,Hydraulic,1967-02-28,1967-02-28,,76.0
