,node0,node1,transfer_capacity,efficiency,name,length,carrier
37,PB,RN,3113.7533170509805,0.9979219446333422,"LT 230 kV Campina Grande III - Extremoz II, C1_LT 230 kV Campina Grande III - Extremoz II, C2_LT 230 kV Campina Grande II - Paraíso C1_LT 230 kV Campina Grande II - Paraíso C2_LT 500 kV Campina Grande III - Ceará Mirim II C1_LT 500 kV Campina Grande III - Ceará Mirim II C2",173.78169443000002,ac
38,PE,SE,1093.9268258329753,0.9994035315849366,LT 500 kV Xingó - Angelim II C1,195.07319041,ac
39,PI,TO,2187.8536516659506,0.9994035315849366,LT 500 kV Colinas - Ribeiro Gonçalves C2_LT 500 kV Colinas - Ribeiro Gonçalves C1,367.91267339,ac
40,PR,PRY,8751.414606663802,0.9994035315849366,LT 500 kV UHE Itaipu - Margem Direita C1_LT 500 kV UHE Itaipu - Margem Direita C2_LT 500 kV UHE Itaipu - Margem Direita C3_LT 500 kV UHE Itaipu - Margem Direita C4_LT 500 kV Margem Direita - Foz do Iguaçu C1_LT 500 kV Margem Direita - Foz do Iguaçu C2_LT 500 kV Margem Direita - Foz do Iguaçu C3_LT 500 kV Margem Direita - Foz do Iguaçu C4,5.51262001375,ac
41,PR,SC,7650.596041828077,0.9981302488271381,"LT 230 kV Curitiba - Joinville C1_LT 525 kV Curitiba - Blumenau C1_LT 525 kV Campos Novos - Areia C1_LT 525 kV Salto Santiago - Itá C1_LT 525 kV Salto Santiago - Itá C2_LT 230 kV Salto Osório - Xanxerê C1_LT 230 kV Pato Branco - Xanxerê C1_LT 230 kV Canoinhas - São Mateus do Sul C1_LT 230 kV Canoinhas - São Mateus do Sul C2_LT 230 kV Joinvile Norte - Curitiba C1_LT 230 kV Joinvile Norte - Curitiba C2_LT 525 kV Curitiba Leste - Blumenau, C1",122.30066844916666,ac
42,PR,SP,18841.467470099415,0.998655765918876,"LT 525 kV Londrina (ESU) - Assis, C1_LT 765 kV Itaberá - Ivaiporã C1_LT 765 kV Itaberá - Ivaiporã C2_LT 765 kV Itaberá - Ivaiporã C3_LT 500 kV Ibiúna - Bateias, C1_LT 500 kV Ibiúna - Bateias, C2_LT 230 kV Itararé II - Jaguariaíva C1_LT 230 kV Figueira - Chavantes C1_LT 230 kV Assis - Londrina (Copel) C1_LT 525 kV Londrina (ESU) - Assis, C2_LT 500 kV Itatiba - Bateias, C1_LT 230 kV Andirá Leste - Assis, C1_LT 230 kV Andirá Leste - Salto Grande, C1_LT 230 kV Nova Porto Primavera - Rosana, C2 (CD)_LT 230 kV Nova Porto Primavera - Rosana, C1 (CD)_LT 230 kV Assis - Londrina (Copel), C2_LT 600 kV Foz do Iguaçu - Ibiuna, C3_LT 600 kV Foz do Iguaçu - Ibiuna, C4",237.1720701538889,ac
43,RJ,SP,6795.035871344109,0.9990860486667378,"LT 500 kV UTE Baixada Fluminense - Cachoeira Paulista, C1_LT 500 kV Cachoeira Paulista - Resende C1_LT 500 kV Angra - Cachoeira Paulista C1_LT 230 kV Nilo Peçanha - Santa Cabeça C1_LT 500 kV Taubaté - Nova Iguaçu, C1_LT 500 kV Terminal Rio - Cachoeira Paulista, C1_LT 500 kV Fernão Dias - Terminal Rio, C1",163.0807929742857,ac
44,RR,VEN,231.47491634625752,0.997181151157545,LT 230 kV Venezuela - Boa Vista C1,197.53351212,ac
45,RS,SC,11220.079274521075,0.998020353307501,"LT 230 kV Lagoa Vermelha 2 - Barra Grande C1_LT 230 kV Xanxerê - Passo Fundo C1_LT 230 kV Xanxerê - Passo Fundo C2_LT 525 kV Itá - Nova Santa Rita C1_LT 525 kV Campos Novos - Caxias C1_LT 525 kV Itá - Caxias C1_LT 525 kV Santo Angelo - Itá C1_LT 525 kV Santo Angelo - Itá C2_LT 525 kV Campos Novos - Nova Santa Rita C1_LT 230 kV Foz do Chapecó - Xanxerê C1_LT 230 kV Foz do Chapecó - Xanxerê C2_LT 525 kV Itá - Nova Santa Rita C2_LT 230 kV UHE Barra Grande - Barra Grande C1_LT 230 kV UHE Barra Grande - Barra Grande C2_LT 230 kV UHE Barra Grande - Barra Grande C3_LT 230 kV Lajeado Grande - Forquilhinha C1_LT 230 kV Foz do Chapecó - Pinhalzinho 2, C1_LT 230 kV Foz do Chapecó - Pinhalzinho 2, C2_LT 230 kV Torres 2 - Forquilhinha, C1",128.11806071631577,ac
46,ARG,RS,2200,1.0,"LT 500 kV Garabi II - Rincón de Santa Maria, C1_LT 500 kV Garabi I - Rincón de Santa Maria, C1",6.141965655,hvdc
47,MG,PA,4000,1.0,LT 800 kV CC Xingu - Estreito,2082.78427579,hvdc
48,PA,RJ,8000,1.0,"LT 800 kV CC Xingu - Terminal Rio, C1_LT 800 kV CC Xingu - Terminal Rio, C2",2552.09672205,hvdc
49,PR,SP,6300,1.0,"LT 600 kV Foz do Iguaçu - Ibiúna, C1_LT 600 kV Foz do Iguaçu - Ibiúna, C2",791.8513578449999,hvdc
50,RS,URY,570,1.0,LT 230 kV Livramento 2 - Rivera C1_LT 500 kV Candiota - Melo C1,67.93473474,hvdc
