,state,time,value,sector
70,SP,2015,130814730.0,Total
26,SP,2016,27957160.0,Commercial
25,SP,2016,46507850.0,Industrial
31,SP,2016,200980.0,Own Use
29,SP,2016,3196070.0,Public Lighting
28,SP,2016,3031490.0,Public Sector
30,SP,2016,5033910.0,Public Service
24,SP,2016,38091290.0,Residential
27,SP,2016,3151920.0,Rural
97,SP,2016,127170670.0,Total
34,SP,2017,28186450.0,Commercial
33,SP,2017,47484650.0,Industrial
39,SP,2017,190930.0,Own Use
37,SP,2017,3260230.0,Public Lighting
36,SP,2017,3027610.0,Public Sector
38,SP,2017,5137600.0,Public Service
32,SP,2017,38968850.0,Residential
35,SP,2017,3350770.0,Rural
124,SP,2017,129607080.0,Total
42,SP,2018,28408210.0,Commercial
41,SP,2018,48805260.0,Industrial
47,SP,2018,181670.0,Own Use
45,SP,2018,3238090.0,Public Lighting
44,SP,2018,2996810.0,Public Sector
46,SP,2018,5394290.0,Public Service
40,SP,2018,39924150.0,Residential
43,SP,2018,3486540.0,Rural
151,SP,2018,132435030.0,Total
50,SP,2019,29574700.0,Commercial
49,SP,2019,47635630.0,Industrial
55,SP,2019,204700.0,Own Use
53,SP,2019,3250690.0,Public Lighting
52,SP,2019,3052890.0,Public Sector
54,SP,2019,5608090.0,Public Service
48,SP,2019,41149740.0,Residential
51,SP,2019,2371960.0,Rural
178,SP,2019,132848390.00000001,Total
58,SP,2020,26131310.0,Commercial
57,SP,2020,45960240.0,Industrial
63,SP,2020,178090.0,Own Use
61,SP,2020,3077700.0,Public Lighting
60,SP,2020,2431610.0,Public Sector
62,SP,2020,5531250.0,Public Service
56,SP,2020,42084630.0,Residential
59,SP,2020,3829620.0,Rural
205,SP,2020,129224450.0,Total
66,SP,2021,26823720.0,Commercial
65,SP,2021,50616560.0,Industrial
71,SP,2021,198570.0,Own Use
69,SP,2021,2205680.0,Public Lighting
68,SP,2021,3009810.0,Public Sector
70,SP,2021,5752000.0,Public Service
64,SP,2021,40787810.0,Residential
67,SP,2021,3879730.0,Rural
232,SP,2021,133273880.0,Total
74,SP,2022,28873460.0,Commercial
73,SP,2022,51455880.0,Industrial
79,SP,2022,215380.0,Own Use
77,SP,2022,2741250.0,Public Lighting
76,SP,2022,2802090.0,Public Sector
78,SP,2022,5601320.0,Public Service
72,SP,2022,42359600.0,Residential
75,SP,2022,3973600.0,Rural
259,SP,2022,138022590.0,Total
2,TO,2013,375480.0,Commercial
1,TO,2013,275500.0,Industrial
7,TO,2013,3890.0,Own Use
5,TO,2013,98770.0,Public Lighting
4,TO,2013,137810.0,Public Sector
6,TO,2013,57050.0,Public Service
0,TO,2013,695420.0,Residential
3,TO,2013,172980.0,Rural
6,TO,2013,1816900.0,Total
10,TO,2014,396790.0,Commercial
9,TO,2014,308820.0,Industrial
15,TO,2014,3860.0,Own Use
13,TO,2014,102610.0,Public Lighting
12,TO,2014,144230.0,Public Sector
14,TO,2014,56050.0,Public Service
8,TO,2014,755460.0,Residential
11,TO,2014,180080.0,Rural
33,TO,2014,1947900.0,Total
18,TO,2015,418590.0,Commercial
17,TO,2015,316720.0,Industrial
23,TO,2015,3770.0,Own Use
21,TO,2015,110810.0,Public Lighting
20,TO,2015,151820.0,Public Sector
22,TO,2015,55700.0,Public Service
16,TO,2015,822000.0,Residential
19,TO,2015,195360.0,Rural
60,TO,2015,2074760.0000000002,Total
26,TO,2016,436780.0,Commercial
25,TO,2016,290040.0,Industrial
31,TO,2016,3700.0,Own Use
29,TO,2016,114660.0,Public Lighting
28,TO,2016,157950.0,Public Sector
30,TO,2016,59240.0,Public Service
24,TO,2016,913670.0,Residential
27,TO,2016,202040.0,Rural
87,TO,2016,2178070.0,Total
34,TO,2017,429970.0,Commercial
33,TO,2017,295580.0,Industrial
39,TO,2017,3790.0,Own Use
37,TO,2017,120870.0,Public Lighting
36,TO,2017,161160.0,Public Sector
38,TO,2017,59430.0,Public Service
32,TO,2017,937390.0,Residential
35,TO,2017,224040.0,Rural
114,TO,2017,2232220.0,Total
42,TO,2018,426270.0,Commercial
41,TO,2018,344630.0,Industrial
47,TO,2018,4650.0,Own Use
45,TO,2018,122170.0,Public Lighting
44,TO,2018,162920.0,Public Sector
46,TO,2018,60970.0,Public Service
40,TO,2018,964010.0,Residential
43,TO,2018,222750.0,Rural
141,TO,2018,2308380.0,Total
50,TO,2019,443590.0,Commercial
49,TO,2019,324430.0,Industrial
55,TO,2019,4660.0,Own Use
53,TO,2019,122880.0,Public Lighting
52,TO,2019,172710.0,Public Sector
54,TO,2019,64640.0,Public Service
48,TO,2019,1050330.0,Residential
51,TO,2019,234850.0,Rural
168,TO,2019,2418090.0,Total
58,TO,2020,410350.0,Commercial
57,TO,2020,325740.0,Industrial
63,TO,2020,4700.0,Own Use
61,TO,2020,119690.0,Public Lighting
60,TO,2020,138790.0,Public Sector
62,TO,2020,67820.0,Public Service
56,TO,2020,1121930.0,Residential
59,TO,2020,264180.0,Rural
195,TO,2020,2453200.0,Total
66,TO,2021,424310.0,Commercial
65,TO,2021,374110.0,Industrial
71,TO,2021,4390.0,Own Use
69,TO,2021,118960.0,Public Lighting
68,TO,2021,142660.0,Public Sector
70,TO,2021,68910.0,Public Service
64,TO,2021,1124980.0,Residential
67,TO,2021,266030.0,Rural
222,TO,2021,2524360.0,Total
74,TO,2022,462810.0,Commercial
73,TO,2022,424480.0,Industrial
79,TO,2022,3840.0,Own Use
77,TO,2022,113240.0,Public Lighting
76,TO,2022,161500.0,Public Sector
78,TO,2022,70740.0,Public Service
72,TO,2022,1178680.0,Residential
75,TO,2022,240930.0,Rural
249,TO,2022,2656210.0,Total
