REGION,FUEL,TIMESLICE,YEAR,VALUE
NORTE,DEM,3921,2024,0.00011648089229000666
NORTE,DEM,3922,2024,0.00012041986661345583
NORTE,DEM,3923,2024,0.0001223967882154954
NORTE,DEM,3924,2024,0.00012170754365209931
NORTE,DEM,3925,2024,0.00012047550500549059
NORTE,DEM,3926,2024,0.00012305901298505852
NORTE,DEM,3927,2024,0.0001275618856093887
NORTE,DEM,3928,2024,0.00012693707286205583
NORTE,DEM,3929,2024,0.00012442934820956972
NORTE,DEM,3930,2024,0.00011841576533714641
NORTE,DEM,3931,2024,0.00011526692013276553
NORTE,DEM,3932,2024,0.00011955683201516956
NORTE,DEM,3933,2024,0.00012116986574286687
NORTE,DEM,3934,2024,0.0001239995895952323
NORTE,DEM,3935,2024,0.00012535585534129793
NORTE,DEM,3936,2024,0.00012471841203945145
NORTE,DEM,3937,2024,0.00012225577367016592
NORTE,DEM,3938,2024,0.00011970663998452753
NORTE,DEM,3939,2024,0.00011643196887632093
NORTE,DEM,3940,2024,0.0001140417563449427
NORTE,DEM,3941,2024,0.00011204948622096251
NORTE,DEM,3942,2024,0.00011004506518377932
NORTE,DEM,3943,2024,0.000105590956092698
NORTE,DEM,3944,2024,0.00010597674758689303
NORTE,DEM,3945,2024,0.00011293698252609165
NORTE,DEM,3946,2024,0.00011633699989681332
NORTE,DEM,3947,2024,0.00011816235484468925
NORTE,DEM,3948,2024,0.00011587030890155626
NORTE,DEM,3949,2024,0.00011379362190690264
NORTE,DEM,3950,2024,0.00011935362397989321
NORTE,DEM,3951,2024,0.0001241351682057078
NORTE,DEM,3952,2024,0.0001241084681727486
NORTE,DEM,3953,2024,0.00012189636244805636
NORTE,DEM,3954,2024,0.00011663389786810223
NORTE,DEM,3955,2024,0.0001137817907545734
NORTE,DEM,3956,2024,0.00011665340328140179
NORTE,DEM,3957,2024,0.00011817818300794051
NORTE,DEM,3958,2024,0.00012003679308668778
NORTE,DEM,3959,2024,0.00012111742495956976
NORTE,DEM,3960,2024,0.0001200340751192608
NORTE,DEM,3961,2024,0.00011796969891824704
NORTE,DEM,3962,2024,0.00011555470491915222
NORTE,DEM,3963,2024,0.0001124909161071923
NORTE,DEM,3964,2024,0.00010993250935621475
NORTE,DEM,3965,2024,0.00010663657414990293
NORTE,DEM,3966,2024,0.00010424796042289351
NORTE,DEM,3967,2024,0.00010288018328537241
NORTE,DEM,3968,2024,0.00010385001801549548
NORTE,DEM,3969,2024,0.00011011029640202695
NORTE,DEM,3970,2024,0.00011332916923776192
NORTE,DEM,3971,2024,0.00011505331986909186
NORTE,DEM,3972,2024,0.00011512318762000908
NORTE,DEM,3973,2024,0.00011441907417598301
NORTE,DEM,3974,2024,0.00011790574674349446
NORTE,DEM,3975,2024,0.00012105379254569092
NORTE,DEM,3976,2024,0.00012092572831574885
NORTE,DEM,3977,2024,0.00011776393279598058
NORTE,DEM,3978,2024,0.00011142515311494032
NORTE,DEM,3979,2024,0.00011206019821023357
NORTE,DEM,3980,2024,0.00011499656231399893
NORTE,DEM,3981,2024,0.00011482996689876843
NORTE,DEM,3982,2024,0.00011647401743122074
NORTE,DEM,3983,2024,0.00011805635411503682
NORTE,DEM,3984,2024,0.00011749773186857291
NORTE,DEM,3985,2024,0.00011542056523260863
NORTE,DEM,3986,2024,0.00011267973490314933
NORTE,DEM,3987,2024,0.0001102473139364344
NORTE,DEM,3988,2024,0.00010823409947522272
NORTE,DEM,3989,2024,0.00010644263917996566
NORTE,DEM,3990,2024,0.00010567489332206079
NORTE,DEM,3991,2024,0.00010254987030277525
NORTE,DEM,3992,2024,0.00010324391127927777
NORTE,DEM,3993,2024,0.0001085624938925773
NORTE,DEM,3994,2024,0.0001106937001162075
NORTE,DEM,3995,2024,0.00011266534566383
NORTE,DEM,3996,2024,0.00011389370706039044
NORTE,DEM,3997,2024,0.00011351862755546649
NORTE,DEM,3998,2024,0.0001162947914614766
NORTE,DEM,3999,2024,0.00011705806066714883
NORTE,DEM,4000,2024,0.0001170884379501563
NORTE,DEM,4001,2024,0.0001170703714607887
NORTE,DEM,4002,2024,0.00011400578324664439
NORTE,DEM,4003,2024,0.00011142291478882397
NORTE,DEM,4004,2024,0.00011359920729565476
NORTE,DEM,4005,2024,0.0001110158591965237
NORTE,DEM,4006,2024,0.00011511407443510684
NORTE,DEM,4007,2024,0.00011718132848398445
NORTE,DEM,4008,2024,0.00011676084293498615
NORTE,DEM,4009,2024,0.00011537132205804915
NORTE,DEM,4010,2024,0.00011218282650532167
NORTE,DEM,4011,2024,0.0001103518757421549
NORTE,DEM,4012,2024,0.0001086566634699005
NORTE,DEM,4013,2024,0.00010733509177863813
NORTE,DEM,4014,2024,0.00010631041805866469
NORTE,DEM,4015,2024,0.00010269152436985225
NORTE,DEM,4016,2024,0.00010109096131623169
NORTE,DEM,4017,2024,0.00010377231612317109
NORTE,DEM,4018,2024,0.0001054477032212522
NORTE,DEM,4019,2024,0.00010735939360504412
NORTE,DEM,4020,2024,0.00010844562129321693
NORTE,DEM,4021,2024,0.00010679597494547376
NORTE,DEM,4022,2024,0.00010942808657785366
NORTE,DEM,4023,2024,0.00011122594209058597
NORTE,DEM,4024,2024,0.00011030311220890604
NORTE,DEM,4025,2024,0.00011054213346204387
NORTE,DEM,4026,2024,0.00010952641304653577
NORTE,DEM,4027,2024,0.0001124744484221935
NORTE,DEM,4028,2024,0.00011347929696799363
NORTE,DEM,4029,2024,0.00011264743905489926
NORTE,DEM,4030,2024,0.00011270675469698229
NORTE,DEM,4031,2024,0.00011240074354079113
NORTE,DEM,4032,2024,0.00011319502955121835
NORTE,DEM,4033,2024,0.00011233743088778607
NORTE,DEM,4034,2024,0.00011078611100872499
NORTE,DEM,4035,2024,0.00010904725137720196
NORTE,DEM,4036,2024,0.00010765389336977983
NORTE,DEM,4037,2024,0.00010564659448473276
NORTE,DEM,4038,2024,0.00010367606810016845
NORTE,DEM,4039,2024,9.920725000889403e-05
NORTE,DEM,4040,2024,9.700649579522038e-05
NORTE,DEM,4041,2024,9.600900174951676e-05
NORTE,DEM,4042,2024,9.602674847801061e-05
NORTE,DEM,4043,2024,9.634826803657928e-05
NORTE,DEM,4044,2024,9.74655125295071e-05
NORTE,DEM,4045,2024,9.847100059705477e-05
NORTE,DEM,4046,2024,9.952717076309389e-05
NORTE,DEM,4047,2024,9.983286215841129e-05
NORTE,DEM,4048,2024,0.0001011374865233642
NORTE,DEM,4049,2024,0.00010180994364088773
NORTE,DEM,4050,2024,0.00010124796390524932
NORTE,DEM,4051,2024,0.00010500307572628478
NORTE,DEM,4052,2024,0.0001080244962224711
NORTE,DEM,4053,2024,0.00010839445955341486
NORTE,DEM,4054,2024,0.00010948580341556789
NORTE,DEM,4055,2024,0.0001121342228525097
NORTE,DEM,4056,2024,0.00011252784848811191
NORTE,DEM,4057,2024,0.00011142515311494032
NORTE,DEM,4058,2024,0.00010960171673230695
NORTE,DEM,4059,2024,0.00010747274883479309
NORTE,DEM,4060,2024,0.00010559671178842572
NORTE,DEM,4061,2024,0.00010340459111834367
NORTE,DEM,4062,2024,0.00010292127255765094
NORTE,DEM,4063,2024,9.921236618287422e-05
NORTE,DEM,4064,2024,0.00010045703538399659
NORTE,DEM,4065,2024,0.00010764398078269315
NORTE,DEM,4066,2024,0.0001118285314571923
NORTE,DEM,4067,2024,0.0001128735099926497
NORTE,DEM,4068,2024,0.00011271107146877809
NORTE,DEM,4069,2024,0.00011266854327256762
NORTE,DEM,4070,2024,0.00011548755513566198
NORTE,DEM,4071,2024,0.00011977602809413409
NORTE,DEM,4072,2024,0.00011929382869649954
NORTE,DEM,4073,2024,0.00011716230271199555
NORTE,DEM,4074,2024,0.0001121402983091112
NORTE,DEM,4075,2024,0.00011042062433001392
NORTE,DEM,4076,2024,0.00011180390986991255
NORTE,DEM,4077,2024,0.0001127593553607163
NORTE,DEM,4078,2024,0.00011292738969987874
NORTE,DEM,4079,2024,0.00011436471482744331
NORTE,DEM,4080,2024,0.00011436343578394825
NORTE,DEM,4081,2024,0.00011331350095494755
NORTE,DEM,4082,2024,0.00011069849652931395
NORTE,DEM,4083,2024,0.00010753973873784644
NORTE,DEM,4084,2024,0.00010520948137029878
NORTE,DEM,4085,2024,0.00010339867554217906
NORTE,DEM,4086,2024,0.00010173639863992225
NORTE,DEM,4087,2024,9.835220943245185e-05
NORTE,DEM,4088,2024,9.896535090789234e-05
NORTE,DEM,4089,2024,0.00010553771590721646
NORTE,DEM,4090,2024,0.0001099010129101491
NORTE,DEM,4091,2024,0.00011247988435704746
NORTE,DEM,4092,2024,0.00011119236719884086
NORTE,DEM,4093,2024,0.00011176601820637165
NORTE,DEM,4094,2024,0.00011664189188994631
NORTE,DEM,4095,2024,0.00012175662694622194
NORTE,DEM,4096,2024,0.00012026574187230206
NORTE,DEM,4097,2024,0.00011506131389093594
NORTE,DEM,4098,2024,0.00011090602133638612
NORTE,DEM,4099,2024,0.0001071953562768037
NORTE,DEM,4100,2024,0.00011149150349624613
NORTE,DEM,4101,2024,0.00011316912892044355
NORTE,DEM,4102,2024,0.00011583481544456857
NORTE,DEM,4103,2024,0.00011732969752941047
NORTE,DEM,4104,2024,0.00011664157212907255
NORTE,DEM,4105,2024,0.00011471133561460236
NORTE,DEM,4106,2024,0.00011168176121613509
NORTE,DEM,4107,2024,0.00010957165921017325
NORTE,DEM,4108,2024,0.0001066420100847569
NORTE,DEM,4109,2024,0.00010185471016321456
NORTE,DEM,4110,2024,9.938615621776442e-05
NORTE,DEM,4111,2024,9.844717841195943e-05
NORTE,DEM,4112,2024,0.00010018891589134635
NORTE,DEM,4113,2024,0.0001085373926639869
NORTE,DEM,4114,2024,0.00011352278444682541
NORTE,DEM,4115,2024,0.00011518330266427652
NORTE,DEM,4116,2024,0.00011509600794573921
NORTE,DEM,4117,2024,0.00011531184653552924
NORTE,DEM,4118,2024,0.00012016102018614471
NORTE,DEM,4119,2024,0.00012491442545506815
NORTE,DEM,4120,2024,0.00012401733632372614
NORTE,DEM,4121,2024,0.00011977522869194968
NORTE,DEM,4122,2024,0.00011441539692593473
NORTE,DEM,4123,2024,0.00011072855405144767
NORTE,DEM,4124,2024,0.00011393287776742642
NORTE,DEM,4125,2024,0.00011619166857968804
NORTE,DEM,4126,2024,0.00011944395642673123
NORTE,DEM,4127,2024,0.00012177996949000663
NORTE,DEM,4128,2024,0.00012118665318873944
NORTE,DEM,4129,2024,0.0001190073229536079
NORTE,DEM,4130,2024,0.00011621645004740468
NORTE,DEM,4131,2024,0.00011279580810032528
NORTE,DEM,4132,2024,0.0001102041462184764
NORTE,DEM,4133,2024,0.00010866657605698714
NORTE,DEM,4134,2024,0.00010710598311258696
NORTE,DEM,4135,2024,0.00010264979557582618
NORTE,DEM,4136,2024,0.0001032058597353
NORTE,DEM,4137,2024,0.00011243096094336173
NORTE,DEM,4138,2024,0.00011684861729483408
NORTE,DEM,4139,2024,0.00011932724370780775
NORTE,DEM,4140,2024,0.00012087328753245171
NORTE,DEM,4141,2024,0.00011824549267186762
NORTE,DEM,4142,2024,0.00012160841778123279
NORTE,DEM,4143,2024,0.00012578593371650914
NORTE,DEM,4144,2024,0.00012601935915435613
NORTE,DEM,4145,2024,0.00012336134689120142
NORTE,DEM,4146,2024,0.0001169960270576388
NORTE,DEM,4147,2024,0.00011239514772550027
NORTE,DEM,4148,2024,0.00011605928757795018
NORTE,DEM,4149,2024,0.00011826180047642954
NORTE,DEM,4150,2024,0.00012093644030501991
NORTE,DEM,4151,2024,0.000122424287650639
NORTE,DEM,4152,2024,0.00012171313946739017
NORTE,DEM,4153,2024,0.0001195988805700694
NORTE,DEM,4154,2024,0.00011637473167991735
NORTE,DEM,4155,2024,0.00011350919460969048
NORTE,DEM,4156,2024,0.00011126559243893259
NORTE,DEM,4157,2024,0.00010906723643181215
NORTE,DEM,4158,2024,0.00010742542422547617
NORTE,DEM,4159,2024,0.00010284692815450105
NORTE,DEM,4160,2024,0.00010372659031822299
NORTE,DEM,4161,2024,0.00011319023313811192
NORTE,DEM,4162,2024,0.0001175797505326931
NORTE,DEM,4163,2024,0.0001190607230195263
NORTE,DEM,4164,2024,0.00011905113019331343
NORTE,DEM,4165,2024,0.00011864535364450822
NORTE,DEM,4166,2024,0.00011982894851874185
NORTE,DEM,4167,2024,0.00012185063664310825
NORTE,DEM,4168,2024,0.0001236956568847206
NORTE,DEM,4169,2024,0.00012074042688940321
NORTE,DEM,4170,2024,0.00011518889847956737
NORTE,DEM,4171,2024,0.00011314258876792123
NORTE,DEM,4172,2024,0.000116276724972109
NORTE,DEM,4173,2024,0.0001162180488517735
NORTE,DEM,4174,2024,0.00011804116547353309
NORTE,DEM,4175,2024,0.00011982543114913046
NORTE,DEM,4176,2024,0.0001201068207180419
NORTE,DEM,4177,2024,0.00011780390290520096
NORTE,DEM,4178,2024,0.00011572833507360549
NORTE,DEM,4179,2024,0.00011326313861732987
NORTE,DEM,4180,2024,0.00011058801914742885
NORTE,DEM,4181,2024,0.00010870894437276074
NORTE,DEM,4182,2024,0.0001072402826795674
NORTE,DEM,4183,2024,0.00010309234462511413
NORTE,DEM,4184,2024,0.000100568472048503
NORTE,DEM,4185,2024,0.00010357118653357418
NORTE,DEM,4186,2024,0.00010520980113117254
NORTE,DEM,4187,2024,0.00010696592784987877
NORTE,DEM,4188,2024,0.00010795846560203905
NORTE,DEM,4189,2024,0.0001082576018994443
NORTE,DEM,4190,2024,0.0001105694730167506
NORTE,DEM,4191,2024,0.00011215980372241072
NORTE,DEM,4192,2024,0.00011232591949633062
NORTE,DEM,4193,2024,0.00011175658526059563
NORTE,DEM,4194,2024,0.00010984473499636682
NORTE,DEM,4195,2024,0.00011346506760911118
NORTE,DEM,4196,2024,0.00011594321438077421
NORTE,DEM,4197,2024,0.00011546964852673126
NORTE,DEM,4198,2024,0.00011490638974759779
NORTE,DEM,4199,2024,0.00011484067888803949
NORTE,DEM,4200,2024,0.0001151436523159299
NORTE,DEM,4201,2024,0.00011382847584214281
NORTE,DEM,4202,2024,0.00011264727917446238
NORTE,DEM,4203,2024,0.00011129149306970738
NORTE,DEM,4204,2024,0.00010962537903696542
NORTE,DEM,4205,2024,0.00010842099970593718
NORTE,DEM,4206,2024,0.0001059717912933497
NORTE,DEM,4207,2024,0.00010179155739064638
NORTE,DEM,4208,2024,9.881730162334007e-05
NORTE,DEM,4209,2024,9.762635224900988e-05
NORTE,DEM,4210,2024,9.782348482768476e-05
NORTE,DEM,4211,2024,9.739420585465798e-05
NORTE,DEM,4212,2024,9.862864270781993e-05
NORTE,DEM,4213,2024,0.00010028580343609654
NORTE,DEM,4214,2024,0.00010226112623376728
NORTE,DEM,4215,2024,0.0001040303631482978
NORTE,DEM,4216,2024,0.00010502402006351624
NORTE,DEM,4217,2024,0.00010538151272038324
NORTE,DEM,4218,2024,0.0001060849866426618
NORTE,DEM,4219,2024,0.00011064173897422102
NORTE,DEM,4220,2024,0.00011441171967588647
NORTE,DEM,4221,2024,0.00011491550293250003
NORTE,DEM,4222,2024,0.00011652917618194486
NORTE,DEM,4223,2024,0.00011849474627296586
NORTE,DEM,4224,2024,0.00011863416201392652
NORTE,DEM,4225,2024,0.00011539882149319276
NORTE,DEM,4226,2024,0.00011295057236322658
NORTE,DEM,4227,2024,0.00011087052787939844
NORTE,DEM,4228,2024,0.0001084243571951117
NORTE,DEM,4229,2024,0.00010596091942364176
NORTE,DEM,4230,2024,0.00010466988489582375
NORTE,DEM,4231,2024,0.00010040411495938883
NORTE,DEM,4232,2024,0.00010134581073262078
NORTE,DEM,4233,2024,0.00010778307676278005
NORTE,DEM,4234,2024,0.0001125927599454858
NORTE,DEM,4235,2024,0.00011483028665964219
NORTE,DEM,4236,2024,0.00011496058921570061
NORTE,DEM,4237,2024,0.00011513182116360068
NORTE,DEM,4238,2024,0.0001198388611058285
NORTE,DEM,4239,2024,0.00012420295751094555
NORTE,DEM,4240,2024,0.0001243331001865671
NORTE,DEM,4241,2024,0.0001232940372272743
NORTE,DEM,4242,2024,0.00011938512042595885
NORTE,DEM,4243,2024,0.00011613315233978943
NORTE,DEM,4244,2024,0.00011693687129599266
NORTE,DEM,4245,2024,0.00011839610004340998
NORTE,DEM,4246,2024,0.00012106306561103004
NORTE,DEM,4247,2024,0.0001224927164776243
NORTE,DEM,4248,2024,0.00012137643126731775
NORTE,DEM,4249,2024,0.00011840761143486545
NORTE,DEM,4250,2024,0.00011613331222022631
NORTE,DEM,4251,2024,0.00011388043698412928
NORTE,DEM,4252,2024,0.0001103742590033183
NORTE,DEM,4253,2024,0.00010925061929291522
NORTE,DEM,4254,2024,0.00010763438795648028
NORTE,DEM,4255,2024,0.00010332976707388314
NORTE,DEM,4256,2024,0.00010360364226226113
NORTE,DEM,4257,2024,0.00011027081636065598
NORTE,DEM,4258,2024,0.00011367515050317345
NORTE,DEM,4259,2024,0.00011653685044291518
NORTE,DEM,4260,2024,0.00011762787454419443
NORTE,DEM,4261,2024,0.00011647113958335688
NORTE,DEM,4262,2024,0.00012121878915655262
NORTE,DEM,4263,2024,0.0001256214167469581
NORTE,DEM,4264,2024,0.0001257422863572405
NORTE,DEM,4265,2024,0.00012317508618223447
NORTE,DEM,4266,2024,0.0001187251339825121
NORTE,DEM,4267,2024,0.00011614818110085628
NORTE,DEM,4268,2024,0.00011831136341186279
NORTE,DEM,4269,2024,0.00012017556930590092
NORTE,DEM,4270,2024,0.00012309178847461923
NORTE,DEM,4271,2024,0.00012380885223403268
NORTE,DEM,4272,2024,0.0001227146305240158
NORTE,DEM,4273,2024,0.0001207898299443996
NORTE,DEM,4274,2024,0.00011758310802186763
NORTE,DEM,4275,2024,0.00011448238682898808
NORTE,DEM,4276,2024,0.00011132043142878294
NORTE,DEM,4277,2024,0.00010919945755311315
NORTE,DEM,4278,2024,0.00010787676669879261
NORTE,DEM,4279,2024,0.00010308882725550273
NORTE,DEM,4280,2024,0.00010264883629320488
NORTE,DEM,4281,2024,0.0001107093683990219
NORTE,DEM,4282,2024,0.0001152576470674264
NORTE,DEM,4283,2024,0.00011778551665495958
NORTE,DEM,4284,2024,0.00011723025189767018
NORTE,DEM,4285,2024,0.00011732234302931392
NORTE,DEM,4286,2024,0.00012107169915462164
NORTE,DEM,4287,2024,0.00012537424159153932
NORTE,DEM,4288,2024,0.0001247457515941582
NORTE,DEM,4289,2024,0.000122211167028276
NORTE,DEM,4290,2024,0.00011730539570300448
NORTE,DEM,4291,2024,0.00011478871774605301
NORTE,DEM,4292,2024,0.00011747119171605059
NORTE,DEM,4293,2024,0.0001188458437123576
NORTE,DEM,4294,2024,0.00012211731721182659
NORTE,DEM,4295,2024,0.00012334695765188206
NORTE,DEM,4296,2024,0.00012284956961274376
NORTE,DEM,4297,2024,0.00012062339440960595
NORTE,DEM,4298,2024,0.0001177663310025338
NORTE,DEM,4299,2024,0.00011502326234695815
NORTE,DEM,4300,2024,0.0001128233075354689
NORTE,DEM,4301,2024,0.00011077987567168663
NORTE,DEM,4302,2024,0.00010871853719897363
NORTE,DEM,4303,2024,0.00010284213174139461
NORTE,DEM,4304,2024,0.00010252492895462175
NORTE,DEM,4305,2024,0.00010800882793965672
NORTE,DEM,4306,2024,0.0001113492099074216
NORTE,DEM,4307,2024,0.00011405166893202935
NORTE,DEM,4308,2024,0.00011505347974952874
NORTE,DEM,4309,2024,0.0001118638650337431
NORTE,DEM,4310,2024,0.00011876110708081042
NORTE,DEM,4311,2024,0.00012192018463315169
NORTE,DEM,4312,2024,0.00012128002336387822
NORTE,DEM,4313,2024,0.00012081844854260137
NORTE,DEM,4314,2024,0.00011913139017262793
NORTE,DEM,4315,2024,0.00011783172210121833
NORTE,DEM,4316,2024,0.00011914354108583092
NORTE,DEM,4317,2024,0.00012004894399989079
NORTE,DEM,4318,2024,0.00012153791050856805
NORTE,DEM,4319,2024,0.00012313703463825667
NORTE,DEM,4320,2024,0.0001232371197917445
NORTE,DEM,4321,2024,0.00012121814963480509
NORTE,DEM,4322,2024,0.00011902299123642229
NORTE,DEM,4323,2024,0.00011627096927638125
NORTE,DEM,4324,2024,0.00011412953070479065
NORTE,DEM,4325,2024,0.0001122378253756089
NORTE,DEM,4326,2024,0.00010411573930159254
NORTE,DEM,4327,2024,9.933227651053534e-05
NORTE,DEM,4328,2024,0.000103203141767873
NORTE,DEM,4329,2024,0.00011120947440558719
NORTE,DEM,4330,2024,0.00011559163730007182
NORTE,DEM,4331,2024,0.0001184088904783605
NORTE,DEM,4332,2024,0.00011869235849295138
NORTE,DEM,4333,2024,0.00011937920484979423
NORTE,DEM,4334,2024,0.00012353593632827598
NORTE,DEM,4335,2024,0.00012701941128704983
NORTE,DEM,4336,2024,0.0001275711586747278
NORTE,DEM,4337,2024,0.00012409839570522505
NORTE,DEM,4338,2024,0.00011966091417957942
NORTE,DEM,4339,2024,0.00011787664850398204
NORTE,DEM,4340,2024,0.00012052618710398202
NORTE,DEM,4341,2024,0.00012137611150644398
NORTE,DEM,4342,2024,0.00012334216123877564
NORTE,DEM,4343,2024,0.00012507350648976524
NORTE,DEM,4344,2024,0.00012461225142936213
NORTE,DEM,4345,2024,0.00012237184686734188
NORTE,DEM,4346,2024,0.00011991368515028904
NORTE,DEM,4347,2024,0.00011618719192745536
NORTE,DEM,4348,2024,0.00011399587065955771
NORTE,DEM,4349,2024,0.00011169391212933809
NORTE,DEM,4350,2024,0.00011018703901173008
NORTE,DEM,4351,2024,0.00010608594592528307
NORTE,DEM,4352,2024,0.00010188492756578514
NORTE,DEM,4353,2024,9.930445731451797e-05
NORTE,DEM,4354,2024,0.00010433845275016844
NORTE,DEM,4355,2024,0.0001098733535945686
NORTE,DEM,4356,2024,0.00011007144545586476
NORTE,DEM,4357,2024,0.0001089605961804122
NORTE,DEM,4358,2024,0.00010969268870089252
NORTE,DEM,4359,2024,0.00011257421381480754
NORTE,DEM,4360,2024,0.0001130589712994322
NORTE,DEM,4361,2024,0.00011180215118510686
NORTE,DEM,4362,2024,0.00011135976201625579
NORTE,DEM,4363,2024,0.00011484307709459272
NORTE,DEM,4364,2024,0.00011774586630661298
NORTE,DEM,4365,2024,0.00011791693837407616
NORTE,DEM,4366,2024,0.00011857484637184348
NORTE,DEM,4367,2024,0.00011858955537203657
NORTE,DEM,4368,2024,0.0001183638041951599
NORTE,DEM,4369,2024,0.00011635826399491855
NORTE,DEM,4370,2024,0.00011495019698730332
NORTE,DEM,4371,2024,0.00011337985133625334
NORTE,DEM,4372,2024,0.00011164227074822535
NORTE,DEM,4373,2024,0.00010918490843335692
NORTE,DEM,4374,2024,0.00010681516059789953
NORTE,DEM,4375,2024,0.00010274012802266423
NORTE,DEM,4376,2024,9.90796654202626e-05
NORTE,DEM,4377,2024,0.00010019323266314215
NORTE,DEM,4378,2024,9.966530746055948e-05
NORTE,DEM,4379,2024,9.933819208669996e-05
NORTE,DEM,4380,2024,0.0001001703697606681
NORTE,DEM,4381,2024,0.00010044600363385178
NORTE,DEM,4382,2024,0.000101945842012237
NORTE,DEM,4383,2024,0.00010352162359814093
NORTE,DEM,4384,2024,0.00010343544804266181
NORTE,DEM,4385,2024,0.00010407417038800334
NORTE,DEM,4386,2024,0.00010587202590073565
NORTE,DEM,4387,2024,0.00011042142373219834
NORTE,DEM,4388,2024,0.00011426399015220797
NORTE,DEM,4389,2024,0.00011554751029949255
NORTE,DEM,4390,2024,0.00011643324791981597
NORTE,DEM,4391,2024,0.00011580012138976529
NORTE,DEM,4392,2024,0.0001169165664805087
NORTE,DEM,4393,2024,0.00011550226413585508
NORTE,DEM,4394,2024,0.0001130261958098715
NORTE,DEM,4395,2024,0.00011138790097314691
NORTE,DEM,4396,2024,0.0001091730772810277
NORTE,DEM,4397,2024,0.00010743773501911603
NORTE,DEM,4398,2024,0.0001062949096562872
NORTE,DEM,4399,2024,0.00010267825429359109
NORTE,DEM,4400,2024,0.00010285108504585997
NORTE,DEM,4401,2024,0.00010977134987583821
NORTE,DEM,4402,2024,0.00011337889205363206
NORTE,DEM,4403,2024,0.00011537547894940807
NORTE,DEM,4404,2024,0.00011548499704867188
NORTE,DEM,4405,2024,0.00011453115036223692
NORTE,DEM,4406,2024,0.00012101957813219828
NORTE,DEM,4407,2024,0.00012688079494827358
NORTE,DEM,4408,2024,0.00012923055772912076
NORTE,DEM,4409,2024,0.00012807558145308892
NORTE,DEM,4410,2024,0.00011870115191697985
NORTE,DEM,4411,2024,0.00011466497028790674
NORTE,DEM,4412,2024,0.00011734184844261346
NORTE,DEM,4413,2024,0.00011805763315853187
NORTE,DEM,4414,2024,0.00012101781944739259
NORTE,DEM,4415,2024,0.00012310777651830738
NORTE,DEM,4416,2024,0.00012217343524517196
NORTE,DEM,4417,2024,0.00011962190335298032
NORTE,DEM,4418,2024,0.00011652214144272208
NORTE,DEM,4419,2024,0.00011345163765241314
NORTE,DEM,4420,2024,0.00011126047626495236
NORTE,DEM,4421,2024,0.00010901943218118458
NORTE,DEM,4422,2024,0.00010702668241589375
NORTE,DEM,4423,2024,0.00010278233645800093
NORTE,DEM,4424,2024,0.00010415794773692923
NORTE,DEM,4425,2024,0.00011249011670500787
NORTE,DEM,4426,2024,0.00011543927124372379
NORTE,DEM,4427,2024,0.00011801622412537957
NORTE,DEM,4428,2024,0.00011776968849170831
NORTE,DEM,4429,2024,0.00011858268051325067
NORTE,DEM,4430,2024,0.00012185767138233103
NORTE,DEM,4431,2024,0.00012598642378435854
NORTE,DEM,4432,2024,0.00012413149095565952
NORTE,DEM,4433,2024,0.00012072507836746259
NORTE,DEM,4434,2024,0.00011566837990977495
NORTE,DEM,4435,2024,0.00011297519395050631
NORTE,DEM,4436,2024,0.000116874358045172
NORTE,DEM,4437,2024,0.0001195608290260916
NORTE,DEM,4438,2024,0.00012228071501831943
NORTE,DEM,4439,2024,0.00012406625973741188
NORTE,DEM,4440,2024,0.00012357254894832185
NORTE,DEM,4441,2024,0.00012116954598199311
NORTE,DEM,4442,2024,0.00011784131492743122
NORTE,DEM,4443,2024,0.00011471021645154419
NORTE,DEM,4444,2024,0.0001116627354441462
NORTE,DEM,4445,2024,0.00010936333500091666
NORTE,DEM,4446,2024,0.00010808636995154423
NORTE,DEM,4447,2024,0.00010335630722640545
NORTE,DEM,4448,2024,0.00010438433843555342
NORTE,DEM,4449,2024,0.00011102065560963013
NORTE,DEM,4450,2024,0.00011407756956280416
NORTE,DEM,4451,2024,0.00011652230132315896
NORTE,DEM,4452,2024,0.00011685900952323137
NORTE,DEM,4453,2024,0.00011745504379192554
NORTE,DEM,4454,2024,0.0001204296193201056
NORTE,DEM,4455,2024,0.0001228984930264295
NORTE,DEM,4456,2024,0.00012376248690733707
NORTE,DEM,4457,2024,0.00012135964382144521
NORTE,DEM,4458,2024,0.0001147775261154713
NORTE,DEM,4459,2024,0.00011201527180746987
NORTE,DEM,4460,2024,0.00011483396390969047
NORTE,DEM,4461,2024,0.0001164668228115611
NORTE,DEM,4462,2024,0.00011962925785307688
NORTE,DEM,4463,2024,0.00012152432067143312
NORTE,DEM,4464,2024,0.00012111822436175415
NORTE,DEM,4465,2024,0.00011884104729925115
NORTE,DEM,4466,2024,0.00011636210112540371
NORTE,DEM,4467,2024,0.00011420307570575613
NORTE,DEM,4468,2024,0.0001120977701129007
NORTE,DEM,4469,2024,0.000110776678062949
NORTE,DEM,4470,2024,0.00010926708697791402
NORTE,DEM,4471,2024,0.00010507598120550273
NORTE,DEM,4472,2024,0.00010512442497787783
NORTE,DEM,4473,2024,0.00011190495430602165
NORTE,DEM,4474,2024,0.00011685980892541579
NORTE,DEM,4475,2024,0.00011853183853432236
NORTE,DEM,4476,2024,0.00011833726404263758
NORTE,DEM,4477,2024,0.00011807777809357894
NORTE,DEM,4478,2024,0.00012223658801774014
