hours,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
4340,0.3899,0.0857,0.3721,0.3106,0.2033,0.2116,0.1555,0.1104,0.306,0.2685,0.2277,0.2809,0.3478,0.3348,0.1995,0.0996,0.2243,0.2168,0.1613,0.2078,0.3978,0.2608,0.0808,0.1326,0.0673,0.2367,0.3441
4341,0.3579,0.0385,0.3251,0.1822,0.0951,0.0999,0.1441,0.0565,0.168,0.1471,0.1152,0.1601,0.2285,0.2057,0.0803,0.0434,0.1169,0.1189,0.0798,0.0817,0.2982,0.263,0.045,0.0728,0.0203,0.1238,0.1974
4342,0.224,0,0.1934,0.1034,0,0,0,0,0.0047,0.0124,0,0.0385,0.0967,0.0836,0,0,0,0,0,0,0.1648,0.1504,0,0,0,0,0.02
4343,0.0908,0,0.0488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0604,0,0,0,0,0
4344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,0,0.0011,0,0,0,0.0009,0,0,0,0,0,0,0,0,0.0024,0.0008,0,0,0,0.004,0,0,0,0,0.0007,0,0
4355,0,0.047,0,0.0096,0.0324,0.0719,0.0028,0.0121,0.0019,0.0307,0.0087,0,0.0001,0.0096,0.063,0.0528,0.0413,0,0.01,0.0766,0,0,0,0,0.0739,0.0002,0.0092
4356,0.0005,0.1278,0.0199,0.1117,0.1651,0.2358,0.0819,0.0819,0.082,0.175,0.1054,0.0258,0.0424,0.1034,0.1977,0.1627,0.1896,0.0253,0.1173,0.218,0.0099,0.0112,0.0028,0.0075,0.1888,0.0565,0.113
4357,0.0659,0.2112,0.1308,0.2458,0.3206,0.3922,0.1757,0.1851,0.2375,0.3452,0.25,0.1425,0.1853,0.2498,0.314,0.2675,0.361,0.129,0.2523,0.3709,0.1269,0.0452,0.0497,0.035,0.2935,0.1894,0.2762
4358,0.2075,0.2505,0.2679,0.377,0.4458,0.4819,0.2244,0.308,0.3803,0.4849,0.3837,0.2675,0.3385,0.3869,0.3954,0.3726,0.493,0.2276,0.3611,0.4111,0.2908,0.0892,0.1241,0.0674,0.3691,0.3156,0.4258
4359,0.3703,0.3101,0.3916,0.3841,0.5285,0.4694,0.2484,0.4093,0.4848,0.5701,0.4821,0.3567,0.4571,0.5026,0.3824,0.4324,0.5864,0.288,0.436,0.4077,0.4268,0.105,0.1926,0.0761,0.3153,0.4046,0.5431
4360,0.4692,0.3854,0.4546,0.3779,0.549,0.4428,0.2309,0.4347,0.5311,0.5813,0.5194,0.4138,0.5244,0.5622,0.4192,0.4778,0.608,0.3157,0.4633,0.4388,0.5204,0.1496,0.2393,0.0738,0.3863,0.4464,0.5868
4361,0.5372,0.3678,0.5063,0.3991,0.5239,0.4347,0.2077,0.4351,0.542,0.5565,0.5115,0.4348,0.5498,0.5697,0.4116,0.4326,0.5846,0.3242,0.4445,0.3946,0.5733,0.1779,0.2635,0.1023,0.3407,0.4528,0.5954
4362,0.5212,0.3747,0.5316,0.3609,0.4765,0.4022,0.1883,0.3872,0.5084,0.5141,0.4635,0.4063,0.532,0.5371,0.3577,0.3688,0.5474,0.286,0.3896,0.3885,0.5814,0.2112,0.2671,0.0985,0.3422,0.4168,0.5554
4363,0.4934,0.3257,0.5002,0.3491,0.382,0.3212,0.18,0.2786,0.4315,0.4291,0.3714,0.338,0.4694,0.4652,0.2682,0.3039,0.4519,0.2118,0.2982,0.3216,0.5436,0.2482,0.2215,0.0929,0.321,0.3388,0.473
4364,0.4603,0.1837,0.435,0.3016,0.2452,0.2303,0.1722,0.1458,0.3155,0.3149,0.2518,0.2503,0.3768,0.348,0.1882,0.1956,0.3295,0.1618,0.1808,0.2107,0.4517,0.2451,0.1547,0.0538,0.1518,0.233,0.3561
4365,0.3444,0.0604,0.3239,0.1864,0.1174,0.1124,0.1485,0.0654,0.1738,0.1715,0.1257,0.1387,0.2418,0.2181,0.0614,0.0799,0.1711,0.0821,0.0854,0.0708,0.3349,0.1917,0.1072,0.0199,0.0577,0.1223,0.2059
4366,0.1844,0,0.1792,0.0663,0,0,0,0,0.0054,0.0147,0,0.0332,0.103,0.0867,0,0,0,0,0,0,0.188,0.1171,0,0,0,0,0.0233
4367,0.0831,0,0.0421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121,0.0364,0,0,0,0,0
4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,0,0.0016,0,0,0,0.0006,0,0,0,0,0,0,0,0,0.0033,0.0012,0,0,0,0.0047,0,0,0,0,0.0004,0,0
4379,0,0.0678,0,0.0104,0.0286,0.0547,0.0028,0.0146,0.0019,0.0294,0.0104,0,0.0001,0.0088,0.0884,0.0593,0.043,0,0.0099,0.0977,0,0,0,0,0.0497,0.0002,0.0099
4380,0.0005,0.2287,0.0136,0.0923,0.144,0.1993,0.0832,0.1088,0.0833,0.1657,0.1214,0.025,0.045,0.1026,0.2437,0.1928,0.1933,0.0181,0.1152,0.2592,0.0099,0.0228,0.0068,0.0047,0.1607,0.0553,0.1242
4381,0.068,0.3732,0.0912,0.21,0.2862,0.351,0.1765,0.2449,0.2417,0.3305,0.2754,0.1411,0.1945,0.2489,0.4112,0.3332,0.3494,0.0923,0.2477,0.4221,0.1284,0.0951,0.0805,0.0225,0.2882,0.187,0.2772
4382,0.226,0.4666,0.1998,0.3196,0.4032,0.4859,0.2215,0.3861,0.3864,0.4723,0.4056,0.275,0.3513,0.3855,0.5419,0.4505,0.4717,0.1713,0.3584,0.5322,0.2945,0.1412,0.1642,0.0418,0.4374,0.3121,0.4282
4383,0.3836,0.5169,0.3101,0.3565,0.4823,0.5912,0.2436,0.4813,0.4896,0.563,0.496,0.3818,0.4713,0.4969,0.6158,0.4893,0.538,0.2463,0.4352,0.5879,0.4341,0.185,0.2237,0.0684,0.4923,0.4045,0.5446
4384,0.4877,0.5636,0.3692,0.3219,0.4941,0.6203,0.225,0.5013,0.5348,0.5615,0.5235,0.4482,0.5355,0.5239,0.6287,0.5246,0.5457,0.2895,0.4693,0.5915,0.5304,0.2141,0.2559,0.0752,0.4999,0.4482,0.5864
4385,0.4806,0.5127,0.4173,0.3552,0.481,0.5915,0.213,0.486,0.5477,0.5388,0.5142,0.4779,0.5677,0.5259,0.6009,0.5271,0.5346,0.3251,0.4487,0.5378,0.5839,0.2561,0.2613,0.0823,0.4725,0.4552,0.5976
4386,0.5094,0.4779,0.4203,0.2638,0.4362,0.5233,0.1909,0.3994,0.5158,0.4769,0.4656,0.457,0.5523,0.5096,0.5195,0.4539,0.4756,0.3125,0.3924,0.4759,0.5881,0.3349,0.2401,0.0804,0.4189,0.4178,0.5594
4387,0.4835,0.3809,0.402,0.3285,0.355,0.4124,0.1837,0.3092,0.4388,0.4052,0.3783,0.3897,0.4944,0.4481,0.3975,0.3595,0.3934,0.256,0.3019,0.3539,0.5494,0.3842,0.2003,0.07,0.3344,0.3374,0.4806
4388,0.4122,0.1906,0.298,0.2081,0.2321,0.2814,0.1741,0.1659,0.3225,0.3013,0.2529,0.2782,0.3909,0.3339,0.2304,0.2205,0.2723,0.1566,0.1736,0.2107,0.4564,0.2902,0.1214,0.0513,0.2073,0.2259,0.3544
4389,0.3201,0.0785,0.2071,0.1606,0.1147,0.1395,0.1499,0.0794,0.1781,0.1747,0.1252,0.1624,0.2544,0.2239,0.0863,0.087,0.1446,0.0859,0.0779,0.084,0.3372,0.2588,0.0729,0.0272,0.093,0.1127,0.2054
4390,0.1978,0,0.1286,0.075,0,0,0,0,0.0066,0.0155,0,0.0436,0.1093,0.0859,0,0,0,0,0,0,0.1889,0.1374,0,0,0,0,0.0248
4391,0.0967,0,0.0332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131,0.043,0,0,0,0,0
4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,0,0.0014,0,0,0,0.0007,0,0,0,0,0,0,0,0,0.0025,0.0011,0,0,0,0.0038,0,0,0,0,0.0007,0,0
4403,0,0.068,0,0.012,0.0357,0.0527,0.0027,0.0205,0.0018,0.0305,0.0102,0,0.0001,0.009,0.0766,0.067,0.0429,0,0.0101,0.0764,0,0,0,0,0.0784,0.0002,0.0095
4404,0.0005,0.1844,0.0142,0.1211,0.1711,0.1545,0.0821,0.1375,0.0829,0.1757,0.1197,0.0224,0.0441,0.1026,0.19,0.2029,0.1949,0.0148,0.1175,0.2049,0.0087,0.0142,0.0065,0.0053,0.2295,0.0475,0.1186
4405,0.073,0.301,0.1017,0.2704,0.3269,0.2915,0.1755,0.275,0.2394,0.3422,0.2714,0.1199,0.1886,0.2381,0.2833,0.3495,0.3599,0.0649,0.2545,0.3026,0.1158,0.0565,0.095,0.0329,0.3863,0.1629,0.2785
4406,0.2366,0.3799,0.2121,0.3859,0.4621,0.373,0.2222,0.3859,0.382,0.4781,0.3966,0.2131,0.3393,0.3579,0.3519,0.4506,0.4998,0.1194,0.3627,0.409,0.2627,0.062,0.2032,0.0799,0.4986,0.2785,0.4206
4407,0.3884,0.4554,0.3094,0.5089,0.5514,0.4599,0.2452,0.4607,0.4851,0.5591,0.4811,0.2984,0.4531,0.4469,0.4663,0.5332,0.5877,0.1489,0.4366,0.5418,0.3972,0.0844,0.2885,0.142,0.5555,0.3622,0.5214
4408,0.4943,0.4478,0.3911,0.4906,0.5714,0.4737,0.2278,0.484,0.5285,0.5711,0.514,0.3573,0.5165,0.4976,0.4823,0.5067,0.6016,0.1745,0.4632,0.5629,0.4877,0.1419,0.3408,0.2483,0.5207,0.408,0.5639
4409,0.5601,0.4278,0.4324,0.4742,0.5408,0.4754,0.2074,0.4719,0.5385,0.5582,0.5006,0.3599,0.5458,0.523,0.4525,0.4693,0.576,0.1538,0.4452,0.4427,0.52,0.1736,0.3518,0.2834,0.4768,0.4109,0.5534
4410,0.5684,0.3536,0.4318,0.4823,0.4526,0.4098,0.1893,0.4149,0.4896,0.5023,0.4423,0.3358,0.5075,0.4933,0.414,0.3741,0.5144,0.154,0.3908,0.4099,0.5171,0.2053,0.325,0.2991,0.3859,0.361,0.5041
4411,0.5237,0.2528,0.4276,0.3043,0.3469,0.3377,0.1811,0.3226,0.3997,0.4161,0.351,0.2834,0.4364,0.4336,0.3063,0.3038,0.4163,0.1544,0.299,0.3238,0.4585,0.2757,0.2703,0.2647,0.2761,0.2648,0.398
4412,0.4381,0.1855,0.3988,0.2696,0.2315,0.2241,0.1597,0.1834,0.2704,0.284,0.2197,0.1587,0.3228,0.3126,0.1362,0.1615,0.2823,0.1105,0.1841,0.2239,0.3808,0.2545,0.1932,0.1566,0.1968,0.1706,0.2621
4413,0.3267,0.0596,0.2924,0.1635,0.1086,0.1004,0.1386,0.0795,0.1394,0.1647,0.1043,0.0919,0.1971,0.2013,0.0553,0.0622,0.1425,0.0601,0.0869,0.0796,0.2863,0.2476,0.1357,0.1025,0.0767,0.0863,0.1598
4414,0.2109,0,0.1804,0.1053,0,0,0,0,0.0056,0.0162,0,0.0164,0.0851,0.0804,0,0,0,0,0,0,0.1499,0.1465,0,0,0,0,0.0188
4415,0.0929,0,0.0489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116,0.053,0,0,0,0,0
4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,0,0.0016,0,0,0,0.0008,0,0,0,0,0,0,0,0,0.0025,0.0013,0,0,0,0.0038,0,0,0,0,0.0006,0,0
4427,0,0.0772,0,0.0132,0.0342,0.0689,0.0027,0.0218,0.0018,0.0273,0.0107,0,0.0001,0.0093,0.0677,0.0717,0.0401,0,0.0095,0.0944,0,0,0,0,0.0754,0.0001,0.0094
4428,0.0004,0.2139,0.0166,0.134,0.1656,0.2107,0.0821,0.1454,0.0737,0.1587,0.1185,0.0111,0.041,0.1096,0.2015,0.22,0.1708,0.0158,0.1048,0.2433,0.0078,0.0469,0.0097,0.0267,0.2248,0.0201,0.1187
4429,0.0672,0.3838,0.1053,0.2644,0.3187,0.359,0.1755,0.2921,0.2181,0.2958,0.2664,0.0574,0.1797,0.2481,0.3591,0.3799,0.3101,0.0875,0.2319,0.3937,0.1016,0.1888,0.1066,0.143,0.3715,0.0877,0.2816
4430,0.2307,0.4654,0.2225,0.3849,0.4568,0.4429,0.2185,0.403,0.3442,0.4269,0.384,0.1054,0.3238,0.3827,0.4823,0.4679,0.4302,0.1612,0.3334,0.4939,0.2379,0.352,0.2145,0.2625,0.4768,0.155,0.4257
4431,0.3855,0.5124,0.3607,0.4662,0.5576,0.4725,0.2479,0.4802,0.4518,0.503,0.4707,0.1871,0.4476,0.4728,0.5341,0.5407,0.5032,0.2398,0.4084,0.5267,0.3648,0.4704,0.2965,0.3475,0.5651,0.2225,0.5227
4432,0.487,0.5363,0.4328,0.5483,0.5747,0.5214,0.2318,0.4916,0.4947,0.4989,0.4972,0.2332,0.5074,0.5124,0.5633,0.5545,0.5187,0.2863,0.4204,0.5293,0.4545,0.5069,0.3437,0.3902,0.5735,0.2568,0.5405
4433,0.5638,0.498,0.5146,0.5785,0.5405,0.4933,0.2081,0.4523,0.5071,0.5266,0.4816,0.2711,0.5209,0.5234,0.5533,0.5133,0.5493,0.3157,0.4114,0.5315,0.5191,0.535,0.3528,0.3991,0.5359,0.2647,0.5473
4434,0.5776,0.4324,0.4761,0.581,0.4725,0.4735,0.2115,0.3848,0.4684,0.4825,0.4375,0.2635,0.4956,0.4961,0.4687,0.4447,0.5066,0.307,0.3551,0.4919,0.4863,0.4797,0.3242,0.3668,0.4859,0.2557,0.5206
4435,0.5483,0.3307,0.4523,0.5424,0.3692,0.3909,0.1744,0.291,0.3717,0.4039,0.3321,0.2279,0.4242,0.4401,0.3701,0.3443,0.4012,0.2472,0.2704,0.3693,0.4534,0.5188,0.2625,0.2991,0.3679,0.1976,0.4541
4436,0.4424,0.2118,0.3905,0.412,0.2478,0.2703,0.1646,0.1682,0.2592,0.3088,0.2055,0.1371,0.3387,0.3537,0.2234,0.2292,0.2957,0.1658,0.1405,0.2247,0.3784,0.4571,0.1803,0.205,0.2341,0.0856,0.3394
4437,0.3174,0.0808,0.2925,0.2744,0.1177,0.1326,0.1456,0.0783,0.1415,0.1771,0.098,0.0732,0.2199,0.2178,0.0952,0.1014,0.1584,0.088,0.0628,0.1021,0.2761,0.3224,0.1234,0.1291,0.0977,0.0309,0.1936
4438,0.2056,0,0.1762,0.1294,0,0,0,0,0.0073,0.0163,0,0.02,0.0916,0.0842,0,0,0,0,0,0,0.1516,0.199,0,0,0,0,0.0245
4439,0.0822,0,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099,0.0601,0,0,0,0,0
4440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,0,0.0014,0,0,0,0.0009,0,0,0,0,0,0,0,0,0.0026,0.0012,0,0,0,0.0041,0,0,0,0,0.0005,0,0
4451,0,0.0642,0,0.013,0.0292,0.0755,0.0026,0.0217,0.0017,0.0296,0.0093,0,0.0001,0.0096,0.0767,0.0694,0.0396,0,0.0062,0.0956,0,0,0,0,0.0517,0.0001,0.01
4452,0.0004,0.2164,0.0135,0.1277,0.1482,0.229,0.0803,0.1479,0.0771,0.1771,0.1065,0.0143,0.0363,0.1184,0.2305,0.2276,0.1819,0.0198,0.0685,0.2678,0.0067,0.0488,0.0094,0.0279,0.1884,0.0125,0.1284
4453,0.0689,0.3349,0.0979,0.2749,0.2981,0.3564,0.1741,0.2874,0.2196,0.332,0.2423,0.0984,0.1454,0.2792,0.3821,0.3877,0.334,0.1284,0.1584,0.4124,0.0894,0.189,0.1078,0.147,0.3183,0.0571,0.2942
4454,0.2308,0.4264,0.2158,0.3773,0.4259,0.4752,0.2242,0.4019,0.3425,0.4642,0.3517,0.2144,0.2544,0.4202,0.4902,0.4967,0.4673,0.2568,0.2519,0.5242,0.2005,0.3512,0.2178,0.2674,0.4085,0.129,0.4356
4455,0.3756,0.4577,0.3396,0.5093,0.5104,0.549,0.242,0.4778,0.4271,0.5218,0.4296,0.3303,0.34,0.5148,0.5611,0.5746,0.5448,0.3566,0.3152,0.5844,0.3006,0.4779,0.2995,0.3523,0.4618,0.2149,0.5353
4456,0.47,0.4926,0.3972,0.5651,0.5056,0.5827,0.2288,0.4929,0.4578,0.5402,0.444,0.4055,0.3815,0.5376,0.5936,0.5902,0.5419,0.4206,0.3417,0.5991,0.3495,0.4881,0.347,0.4021,0.4626,0.2758,0.534
4457,0.4849,0.4886,0.4599,0.5605,0.503,0.5808,0.2053,0.4643,0.4366,0.5467,0.426,0.4448,0.3881,0.5559,0.568,0.5584,0.5393,0.442,0.3227,0.5638,0.4089,0.4737,0.3562,0.4062,0.4576,0.3167,0.5425
4458,0.51,0.462,0.4739,0.5292,0.4472,0.5195,0.2132,0.3817,0.4105,0.5117,0.3706,0.4302,0.3704,0.5275,0.5055,0.4901,0.5048,0.425,0.2389,0.5038,0.4252,0.5558,0.3278,0.3733,0.4651,0.2973,0.4928
4459,0.4918,0.3375,0.4464,0.5142,0.351,0.4332,0.2034,0.2992,0.3232,0.4239,0.3033,0.3844,0.3243,0.4521,0.4197,0.389,0.3963,0.3611,0.1738,0.4051,0.3835,0.5232,0.2614,0.3057,0.3646,0.2492,0.4102
4460,0.2965,0.2091,0.3946,0.4271,0.2405,0.2965,0.1352,0.1618,0.2436,0.3197,0.2099,0.2806,0.2661,0.3595,0.2416,0.2359,0.302,0.2567,0.0696,0.2534,0.3593,0.4673,0.1736,0.2035,0.2147,0.166,0.3084
4461,0.2143,0.0849,0.3261,0.2908,0.1105,0.1487,0.0823,0.0676,0.1332,0.1871,0.1,0.1664,0.17,0.2299,0.1086,0.11,0.1601,0.1484,0.0388,0.1089,0.2404,0.3449,0.1075,0.1271,0.0936,0.0814,0.1758
4462,0.1704,0,0.199,0.1382,0,0,0,0,0.0062,0.0188,0,0.0463,0.0727,0.0899,0,0,0,0,0,0,0.1397,0.2066,0,0,0,0,0.0248
4463,0.0506,0,0.0512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096,0.0739,0,0,0,0,0
4464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,0,0.002,0,0,0,0.0008,0,0,0,0,0,0,0,0,0.0029,0.0014,0,0,0,0.0043,0,0,0,0,0.0007,0,0
4475,0,0.0954,0,0.0106,0.0355,0.0694,0.0014,0.0156,0.0015,0.028,0.0098,0,0.0001,0.01,0.0903,0.079,0.0411,0,0.0029,0.1001,0,0,0,0,0.0825,0.0002,0.0097
4476,0.0002,0.2623,0.0197,0.0986,0.1753,0.2187,0.0521,0.1032,0.0715,0.1596,0.1119,0.031,0.0375,0.1169,0.2434,0.2389,0.1787,0.0345,0.0457,0.2649,0.0064,0.0491,0.0097,0.0286,0.2482,0.0613,0.1247
4477,0.0225,0.4186,0.1234,0.2675,0.3389,0.3773,0.1399,0.2217,0.2183,0.3112,0.2565,0.1746,0.1663,0.2737,0.3976,0.4013,0.3436,0.172,0.1168,0.4108,0.0781,0.1902,0.1094,0.1504,0.4065,0.2074,0.2875
4478,0.0884,0.5239,0.2329,0.3793,0.4704,0.4932,0.224,0.3146,0.3645,0.4271,0.3745,0.3296,0.3128,0.4075,0.5103,0.5208,0.4644,0.3132,0.2007,0.5327,0.1855,0.3241,0.2205,0.2756,0.5208,0.3464,0.4306
4479,0.1677,0.5773,0.3587,0.4769,0.5491,0.5679,0.2741,0.3745,0.4877,0.5067,0.4705,0.446,0.4449,0.5036,0.5884,0.582,0.547,0.4152,0.251,0.6008,0.2982,0.4696,0.3027,0.3661,0.5964,0.4505,0.5194
4480,0.312,0.5928,0.4161,0.5484,0.5582,0.5851,0.2821,0.3469,0.5413,0.5237,0.5016,0.5164,0.5283,0.5575,0.5844,0.5957,0.5604,0.4672,0.2846,0.6184,0.3749,0.5357,0.3446,0.4124,0.6114,0.5009,0.5618
4481,0.2736,0.5257,0.4039,0.5256,0.5263,0.5826,0.2365,0.2771,0.553,0.5158,0.4884,0.5411,0.5662,0.5571,0.5639,0.5678,0.5424,0.4813,0.2841,0.5839,0.3911,0.5697,0.3564,0.4219,0.5833,0.51,0.5386
4482,0.2961,0.4518,0.4576,0.5436,0.4651,0.5474,0.1996,0.2841,0.5221,0.5067,0.4482,0.5175,0.5561,0.5319,0.5126,0.4684,0.4907,0.4476,0.2572,0.5143,0.4182,0.5948,0.3287,0.3859,0.5175,0.4748,0.498
4483,0.3878,0.397,0.4116,0.4885,0.3724,0.4536,0.1758,0.2015,0.441,0.4356,0.3539,0.4503,0.496,0.4632,0.4094,0.3719,0.397,0.3783,0.1889,0.3888,0.3637,0.5522,0.2636,0.3203,0.4145,0.3964,0.4039
4484,0.1317,0.2576,0.3785,0.409,0.2366,0.3078,0.1402,0.1354,0.3223,0.3103,0.2459,0.341,0.3584,0.3465,0.2636,0.2476,0.268,0.2713,0.1496,0.2451,0.3108,0.4678,0.192,0.2239,0.2705,0.279,0.2907
4485,0.1214,0.1044,0.2911,0.2659,0.113,0.1502,0.1386,0.067,0.1783,0.1812,0.1262,0.2024,0.2282,0.2215,0.1105,0.1056,0.1478,0.1581,0.0755,0.1096,0.2401,0.3566,0.1283,0.1465,0.108,0.1524,0.1712
